"Gene","Median_R","P_value","FDR"
"ENSG00000090339",0.548005959155349,1.03786068559039e-14,5.65257504725441e-12
"ENSG00000103710",0.54766021186869,1.08679844341735e-14,5.86718626330501e-12
"ENSG00000166710",0.54727904912349,1.14335732106165e-14,6.11885069281897e-12
"ENSG00000135842",0.546885094479431,1.20482805941087e-14,6.37048561248267e-12
"ENSG00000162598",0.546846133528774,1.21107957991107e-14,6.37048561248267e-12
"ENSG00000025708",0.546002578207864,1.35445657252549e-14,7.06429451690752e-12
"ENSG00000171940",0.54575268669138,1.40001857861001e-14,7.24056667243482e-12
"ENSG00000167207",0.545222194613588,1.50174958073206e-14,7.70197301638118e-12
"ENSG00000158869",0.545127165878753,1.52071882344755e-14,7.7348032454757e-12
"ENSG00000173372",0.544378732574669,1.6785079820385e-14,8.46738485627682e-12
"ENSG00000185561",0.544139056369566,1.73233124292357e-14,8.66785317190962e-12
"ENSG00000149499",0.543895490212246,1.78875056726505e-14,8.84389910534368e-12
"ENSG00000122862",0.543863657420547,1.79625534279208e-14,8.84389910534368e-12
"ENSG00000167851",0.543658664843728,1.84532408469248e-14,9.01338297367571e-12
"ENSG00000010327",0.543245965252911,1.94810645986216e-14,9.44049322565014e-12
"ENSG00000177119",0.542504314901615,2.14701454166236e-14,1.03231142931303e-11
"ENSG00000100368",0.541677933798048,2.39198819522655e-14,1.1411823371087e-11
"ENSG00000163430",0.541265343090095,2.5242885335019e-14,1.19503702696801e-11
"ENSG00000204592",0.541115818366647,2.5739737886012e-14,1.20925681561582e-11
"ENSG00000159399",0.540930338666382,2.6369322175449e-14,1.22944966967109e-11
"ENSG00000169504",0.540532666741013,2.77701623500252e-14,1.28502772306012e-11
"ENSG00000047457",0.540441384258562,2.81018059061658e-14,1.29066980797692e-11
"ENSG00000002933",0.540357475362766,2.8410062798644e-14,1.29516215176278e-11
"ENSG00000066336",0.539765546327294,3.06802208989727e-14,1.38837023162233e-11
"ENSG00000171051",0.539581256428363,3.14224154026261e-14,1.41157746973666e-11
"ENSG00000118640",0.539386709146043,3.22249008451444e-14,1.43713717218374e-11
"ENSG00000006747",0.538999111722627,3.38836647865302e-14,1.50024191771382e-11
"ENSG00000067066",0.537021223275722,4.37315453623233e-14,1.92243873412773e-11
"ENSG00000081237",0.536947401398323,4.41485507774078e-14,1.92700596386155e-11
"ENSG00000155659",0.536630749319168,4.59816343381693e-14,1.9905215492293e-11
"ENSG00000100365",0.536585328371719,4.62505819478406e-14,1.9905215492293e-11
"ENSG00000142227",0.536520479519099,4.66372244341905e-14,1.99279628344915e-11
"ENSG00000162493",0.53646822989531,4.69510368354554e-14,1.99279628344915e-11
"ENSG00000134824",0.536273033573792,4.81416924391826e-14,2.02933720512127e-11
"ENSG00000018408",0.535820389442285,5.10170511278132e-14,2.13591387388445e-11
"ENSG00000127418",0.535491222219579,5.32124268904344e-14,2.21277405442222e-11
"ENSG00000128340",0.535218260791498,5.51025075792485e-14,2.27599243386394e-11
"ENSG00000162645",0.535016073610768,5.65445276191221e-14,2.31998427186083e-11
"ENSG00000117519",0.534756126200722,5.84526072487148e-14,2.36863085528192e-11
"ENSG00000145287",0.534749786495342,5.84999171329214e-14,2.36863085528192e-11
"ENSG00000015285",0.534681757890174,5.90099323306065e-14,2.37366488585284e-11
"ENSG00000101336",0.533976321492568,6.4560624396461e-14,2.58007731678948e-11
"ENSG00000117525",0.532842274797832,7.45662064268538e-14,2.96071136021567e-11
"ENSG00000203710",0.532761970350992,7.53293512381157e-14,2.971839482435e-11
"ENSG00000182492",0.531590528598236,8.73655213920114e-14,3.42472843856685e-11
"ENSG00000240065",0.531305923478772,9.05613601236415e-14,3.51894595182974e-11
"ENSG00000184557",0.531275243990279,9.09125838978501e-14,3.51894595182974e-11
"ENSG00000167613",0.531086753684798,9.30997461654782e-14,3.58108173625512e-11
"ENSG00000233670",0.530092792560224,1.05508309893015e-13,4.03316982860603e-11
"ENSG00000157227",0.529784581502629,1.09673071493431e-13,4.16649352592081e-11
"ENSG00000108679",0.528829257581019,1.23624964653239e-13,4.66771461633064e-11
"ENSG00000223953",0.528633510289694,1.26689956668312e-13,4.74544878737947e-11
"ENSG00000163565",0.528599756617167,1.27225895281037e-13,4.74544878737947e-11
"ENSG00000243509",0.528476487395442,1.29201973503902e-13,4.79012425140009e-11
"ENSG00000107968",0.528352321952096,1.31222620283465e-13,4.83590715133268e-11
"ENSG00000182718",0.527851389981175,1.39691772787953e-13,5.11737527646535e-11
"ENSG00000111817",0.527428751658079,1.47249185164138e-13,5.36230997144481e-11
"ENSG00000099377",0.527265465782693,1.50274352686242e-13,5.44028515395415e-11
"ENSG00000124491",0.52714061766719,1.52628128824759e-13,5.49318453824035e-11
"ENSG00000129667",0.52657137409611,1.63822970657249e-13,5.86181448030799e-11
"ENSG00000204577",0.526299071576279,1.6945693667469e-13,6.02835705821222e-11
"ENSG00000136167",0.525760951755186,1.81150768799949e-13,6.40732351438165e-11
"ENSG00000110719",0.525406494130674,1.89278736292542e-13,6.65655459793611e-11
"ENSG00000173281",0.525007363781149,1.98856289885997e-13,6.95364290042262e-11
"ENSG00000108639",0.524283449842072,2.17445103294028e-13,7.52066337872172e-11
"ENSG00000165389",0.524273916453281,2.17700847503096e-13,7.52066337872172e-11
"ENSG00000196954",0.524235380373087,2.187376096437e-13,7.52066337872172e-11
"ENSG00000069702",0.523978618919819,2.25769162463667e-13,7.71929851925773e-11
"ENSG00000176971",0.523818142624294,2.30275109894306e-13,7.82986263167688e-11
"ENSG00000148175",0.523618026213038,2.36016862652653e-13,7.98100098631587e-11
"ENSG00000235750",0.523433222305788,2.4144287969222e-13,8.11986917364917e-11
"ENSG00000137076",0.523069812732396,2.52469335671217e-13,8.44455043182032e-11
"ENSG00000185591",0.522728345071026,2.63275753146777e-13,8.75840159549471e-11
"ENSG00000159216",0.522676270919688,2.64962817163314e-13,8.76713527930052e-11
"ENSG00000086062",0.521972227538409,2.88831127878895e-13,9.5057876653362e-11
"ENSG00000002549",0.521672247821902,2.99625235852227e-13,9.80858272089865e-11
"ENSG00000171631",0.521408426797936,3.09441936705291e-13,1.00763463241219e-10
"ENSG00000102265",0.521153150979876,3.19238279389782e-13,1.03406319298762e-10
"ENSG00000123609",0.520852521976526,3.31162441012528e-13,1.06707127066361e-10
"ENSG00000185650",0.520415865994346,3.49257279225354e-13,1.1195151037836e-10
"ENSG00000116489",0.520301507603639,3.54153027549028e-13,1.12932611023199e-10
"ENSG00000075234",0.519626439637751,3.84443047608144e-13,1.21959602690699e-10
"ENSG00000082074",0.519165902105585,4.06538380637819e-13,1.28307682553713e-10
"ENSG00000178202",0.519024469945988,4.1356850152897e-13,1.29860509480096e-10
"ENSG00000110651",0.518691663625696,4.30581087345442e-13,1.34516154515675e-10
"ENSG00000113916",0.518592594343169,4.35775567694903e-13,1.35201542434327e-10
"ENSG00000112936",0.518566220960801,4.37168642669165e-13,1.35201542434327e-10
"ENSG00000197142",0.518522013956148,4.39513436300074e-13,1.35247074618259e-10
"ENSG00000038945",0.518316988108817,4.50549202487709e-13,1.37953234417431e-10
"ENSG00000108798",0.518170653787392,4.58590230295238e-13,1.39720183828169e-10
"ENSG00000163513",0.517468451480906,4.99159628913732e-13,1.51331429565846e-10
"ENSG00000136286",0.517127738224597,5.20081924272055e-13,1.56901578173526e-10
"ENSG00000159167",0.517009120128748,5.27564248732088e-13,1.58382507921793e-10
"ENSG00000141526",0.516865885069419,5.36739048534606e-13,1.60354699043756e-10
"ENSG00000089820",0.516788736681288,5.41744851011012e-13,1.61068333867738e-10
"ENSG00000014257",0.51629867730106,5.74619660210554e-13,1.70021117153838e-10
"ENSG00000160791",0.516021979235747,5.94030351949585e-13,1.74923464020982e-10
"ENSG00000184743",0.51589925051129,6.02842740402525e-13,1.76673112453967e-10
"ENSG00000117228",0.51578527194905,6.11140646124902e-13,1.78256113389151e-10
"ENSG00000186517",0.515709662157888,6.16706403524676e-13,1.79031032540201e-10
"ENSG00000100300",0.51560870212454,6.24215164626067e-13,1.80360084937778e-10
"ENSG00000175591",0.515425734689104,6.38050371036466e-13,1.83496131004992e-10
"ENSG00000141574",0.515288917230463,6.4859037913795e-13,1.85659750203098e-10
"ENSG00000163638",0.515059199495016,6.66669225472673e-13,1.89927936125028e-10
"ENSG00000106799",0.515021618849775,6.69673114180603e-13,1.89927936125028e-10
"ENSG00000139178",0.514827122688092,6.85431158631031e-13,1.91864465490618e-10
"ENSG00000196411",0.514822146933988,6.85838988193364e-13,1.91864465490618e-10
"ENSG00000074695",0.514821967040463,6.85853737292603e-13,1.91864465490618e-10
"ENSG00000135245",0.514552769541341,7.08273879861514e-13,1.972398536751e-10
"ENSG00000286710",0.514266314011792,7.32914070599668e-13,2.0318226829273e-10
"ENSG00000163191",0.513460477927861,8.06786836985855e-13,2.2248639876507e-10
"ENSG00000163694",0.513429385887842,8.09777611519819e-13,2.2248639876507e-10
"ENSG00000150337",0.512801526218244,8.72531730538119e-13,2.38662634774391e-10
"ENSG00000197324",0.512502416670851,9.04066732224074e-13,2.46194172424772e-10
"ENSG00000142347",0.511911158388438,9.69696817462399e-13,2.6290317592029e-10
"ENSG00000111679",0.511763291507726,9.86820966831358e-13,2.66372410450303e-10
"ENSG00000182957",0.511711568214393,9.9288007271349e-13,2.66837603471961e-10
"ENSG00000149781",0.511537820050979,1.01349978678126e-12,2.71194916859417e-10
"ENSG00000064932",0.511277912402006,1.04512398586995e-12,2.78446366174807e-10
"ENSG00000243649",0.510657287237346,1.12456927864748e-12,2.98321084849484e-10
"ENSG00000184371",0.509845356989002,1.23741530238052e-12,3.26847585277711e-10
"ENSG00000138964",0.509498597333332,1.28889750991265e-12,3.38991061325061e-10
"ENSG00000164574",0.509384932038261,1.30622177151768e-12,3.41940459297706e-10
"ENSG00000155629",0.509352387092041,1.31122365127809e-12,3.41940459297706e-10
"ENSG00000101974",0.509037994269034,1.36051198235254e-12,3.53296833088206e-10
"ENSG00000141510",0.508533247243779,1.44343302681687e-12,3.7325479916982e-10
"ENSG00000129566",0.508495052992814,1.44990386518745e-12,3.73359345100823e-10
"ENSG00000198604",0.508314477934588,1.48088056160233e-12,3.79747138680224e-10
"ENSG00000142606",0.507443446349264,1.63956802922033e-12,4.18695331080231e-10
"ENSG00000131435",0.507249496536611,1.67708996737135e-12,4.26507541123562e-10
"ENSG00000137462",0.507032378432818,1.72008457510554e-12,4.356415024292e-10
"ENSG00000105697",0.506819980973085,1.76318022753598e-12,4.44726081653584e-10
"ENSG00000197712",0.506715480251215,1.78476696428259e-12,4.48333461427788e-10
"ENSG00000075643",0.506660876013129,1.79614854219451e-12,4.49358397889509e-10
"ENSG00000165507",0.50607789820519,1.92214627161238e-12,4.78933482348634e-10
"ENSG00000177663",0.505543375788915,2.04519292712008e-12,5.07537715752735e-10
"ENSG00000198001",0.505436631574542,2.07066652440634e-12,5.11795584650859e-10
"ENSG00000117226",0.505375181033189,2.08547075801509e-12,5.13392849325123e-10
"ENSG00000169756",0.505132293010047,2.14499903459875e-12,5.2594350830815e-10
"ENSG00000188488",0.504464315089269,2.31735414871097e-12,5.65949379874079e-10
"ENSG00000110852",0.504166363602506,2.39850551017001e-12,5.81457397741444e-10
"ENSG00000168995",0.504161873141419,2.39974943172895e-12,5.81457397741444e-10
"ENSG00000068079",0.504072379974674,2.42467147318282e-12,5.85192082923777e-10
"ENSG00000163131",0.503848030446843,2.48825907266843e-12,5.98193032688694e-10
"ENSG00000174125",0.503736027395553,2.52060776994924e-12,6.01960688397996e-10
"ENSG00000132256",0.503714456666016,2.5268845873942e-12,6.01960688397996e-10
"ENSG00000124570",0.503692552230043,2.53327405263033e-12,6.01960688397996e-10
"ENSG00000213654",0.50364015943287,2.54862064744943e-12,6.03278112025491e-10
"ENSG00000164111",0.503203490678292,2.68009051299977e-12,6.31967396674551e-10
"ENSG00000139832",0.503125948493381,2.70411559752273e-12,6.3519881806847e-10
"ENSG00000131724",0.503056472603245,2.72581914734358e-12,6.37862409141114e-10
"ENSG00000104518",0.502828279917401,2.79830183769585e-12,6.52343516284671e-10
"ENSG00000125844",0.502794827379223,2.80908382145663e-12,6.52385866821611e-10
"ENSG00000118785",0.502694358539135,2.84170886932566e-12,6.57481694187137e-10
"ENSG00000077150",0.502500948452484,2.9055543597576e-12,6.69735721037159e-10
"ENSG00000188404",0.502372244113076,2.94881029302129e-12,6.77170077140679e-10
"ENSG00000163823",0.502277457740138,2.98106627276622e-12,6.80439619342994e-10
"ENSG00000005844",0.502265498898013,2.9851601654525e-12,6.80439619342994e-10
"ENSG00000114978",0.501306357176806,3.33191701025333e-12,7.5667712353886e-10
"ENSG00000136048",0.501273457048182,3.34448026688216e-12,7.56737843915425e-10
"ENSG00000251442",0.500542595794298,3.6357371099523e-12,8.19625658223093e-10
"ENSG00000170525",0.500473699464873,3.66443084981146e-12,8.2307931467444e-10
"ENSG00000221869",0.500221697256043,3.77127003962843e-12,8.43996521159608e-10
"ENSG00000103522",0.500036044168144,3.85190953166221e-12,8.58920000784851e-10
